STUDENT ID,GENDER,SG CITIZEN,SG PR,FOREIGNER,COUNTRY OF OTHER NATIONALITY,DOB,HIGHEST QUALIFICATION,NAME OF QUALIFICATION AND INSTITUTION,DATE ATTAINED HIGHEST QUALIFICATION,DESIGNATION,COMMENCEMENT DATE,COMPLETION DATE,FULL-TIME OR PART-TIME,COURSE FUNDING,CLASS,NATIONALITY_STATUS,AGE,COURSE_DURATION_DAYS,PERIOD,GPA,ATTENDANCE,PRIOR KNOWLEDGE,COURSE RELEVANCE,TEACHING SUPPORT,COMPANY SUPPORT,FAMILY SUPPORT,SELF-STUDY HRS
5113-006/002,F,Y,N,N,,1990-09-22,Degree,"Bachelor of Commerce in Accounting/
Murdoch University",,Accounting Assistant,,2024-03-17,Part-Time,Individual,5113-006,SG Citizen,35.3,,Sem 2,4.0,84.0,,,,,,
5113-006/003,F,Y,N,N,,1993-09-01,Degree,"Bachelor of Science with Second Class Honours (Upper Division) in Business/
University of London",2019-10-02,Senior Human Resource Executive,,2024-03-17,Part-Time,Individual,5113-006,SG Citizen,32.4,,Sem 1,3.9,71.0,4.0,5.0,4.0,5.0,5.0,15.0
5113-006/003,F,Y,N,N,,1993-09-01,Degree,"Bachelor of Science with Second Class Honours (Upper Division) in Business/
University of London",2019-10-02,Senior Human Resource Executive,,2024-03-17,Part-Time,Individual,5113-006,SG Citizen,32.4,,Sem 2,3.9,75.0,4.0,4.0,3.0,4.0,5.0,18.0
5113-006/004,M,Y,N,N,,1985-01-02,Degree,"Bachelor of Commerce (Management Human Resource Management)/
Murdoch University",2010-10-04,"Senior Executive, Human Resource",,2024-03-17,Part-Time,Individual,5113-006,SG Citizen,41.0,,Sem 1,2.3,78.0,4.0,5.0,4.0,5.0,3.0,5.0
5113-006/004,M,Y,N,N,,1985-01-02,Degree,"Bachelor of Commerce (Management Human Resource Management)/
Murdoch University",2010-10-04,"Senior Executive, Human Resource",,2024-03-17,Part-Time,Individual,5113-006,SG Citizen,41.0,,Sem 2,2.9,88.0,5.0,5.0,3.0,4.0,2.0,9.0
5113-006/005,F,Y,N,N,,1990-01-17,Degree,"Bachelor of Science (Education) with Second Class Honours (Lower Division)/
National Technological University",2017-10-04,"Manager, Leadership & Coaching",,2024-03-17,Part-Time,Individual,5113-006,SG Citizen,36.0,,Sem 1,3.0,64.0,5.0,4.0,4.0,5.0,5.0,10.0
5113-006/005,F,Y,N,N,,1990-01-17,Degree,"Bachelor of Science (Education) with Second Class Honours (Lower Division)/
National Technological University",2017-10-04,"Manager, Leadership & Coaching",,2024-03-17,Part-Time,Individual,5113-006,SG Citizen,36.0,,Sem 2,3.4,100.0,4.0,3.0,3.0,4.0,5.0,14.0
5113-006/006,F,Y,N,N,,1984-10-21,Degree,"Bachelor of Arts (Communication and Psychology)/
State University of New York at Buffalo",2007-10-10,"Executive, HR",,2024-03-17,Part-Time,Individual,5113-006,SG Citizen,41.2,,Sem 1,2.3,85.0,4.0,4.0,5.0,4.0,5.0,8.0
5113-006/006,F,Y,N,N,,1984-10-21,Degree,"Bachelor of Arts (Communication and Psychology)/
State University of New York at Buffalo",2007-10-10,"Executive, HR",,2024-03-17,Part-Time,Individual,5113-006,SG Citizen,41.2,,Sem 2,2.7,80.0,3.0,4.0,4.0,3.0,3.0,11.0
5113-006/007,F,Y,N,N,,1995-10-19,Degree,"Bachelor of Arts and Social Science, National University of Singapore",,Busines Development Manager,,2024-03-17,Part-Time,Individual,5113-006,SG Citizen,30.3,,Sem 1,3.2,68.0,4.0,3.0,3.0,1.0,3.0,17.0
5113-006/007,F,Y,N,N,,1995-10-19,Degree,"Bachelor of Arts and Social Science, National University of Singapore",,Busines Development Manager,,2024-03-17,Part-Time,Individual,5113-006,SG Citizen,30.3,,Sem 2,2.8,91.0,3.0,5.0,3.0,3.0,4.0,6.0
5113-007/001,M,Y,N,N,,1972-02-11,Degree,"Bachelor of Arts in Human Resource Management with Financial Management/
Edinburgh Napier University",1996-10-05,Manager,2023-10-16,2024-09-20,Part-Time,Individual,5113-007,SG Citizen,53.9,340.0,Sem 1,2.7,80.0,3.0,4.0,3.0,5.0,5.0,12.0
5113-007/001,M,Y,N,N,,1972-02-11,Degree,"Bachelor of Arts in Human Resource Management with Financial Management/
Edinburgh Napier University",1996-10-05,Manager,2023-10-16,2024-09-20,Part-Time,Individual,5113-007,SG Citizen,53.9,340.0,Sem 2,2.9,81.0,3.0,5.0,2.0,5.0,3.0,11.0
5113-007/002,M,Y,N,N,,1966-07-17,Degree,"Bachelor of Science/
National University of Singapore",1990-10-07,Assistant Vice-President,2023-10-16,2025-03-18,Part-Time,Individual,5113-007,SG Citizen,59.5,519.0,Sem 1,2.0,85.0,4.0,4.0,1.0,5.0,3.0,5.0
5113-007/002,M,Y,N,N,,1966-07-17,Degree,"Bachelor of Science/
National University of Singapore",1990-10-07,Assistant Vice-President,2023-10-16,2025-03-18,Part-Time,Individual,5113-007,SG Citizen,59.5,519.0,Sem 2,2.4,90.0,3.0,3.0,3.0,3.0,5.0,9.0
5113-007/002,M,Y,N,N,,1966-07-17,Degree,"Bachelor of Science/
National University of Singapore",1990-10-07,Assistant Vice-President,2023-10-16,2025-03-18,Part-Time,Individual,5113-007,SG Citizen,59.5,519.0,Sem 3,2.8,82.0,4.0,4.0,4.0,3.0,3.0,8.0
5113-007/003,M,Y,N,N,,1970-01-03,Degree,Postgraduate Diploma in Education (Specialisation in teaching at Secondary School),,Teacher,2023-10-16,2024-09-20,Part-Time,Individual,5113-007,SG Citizen,56.0,340.0,Sem 1,2.9,82.0,3.0,5.0,5.0,3.0,3.0,12.0
5113-007/003,M,Y,N,N,,1970-01-03,Degree,Postgraduate Diploma in Education (Specialisation in teaching at Secondary School),,Teacher,2023-10-16,2024-09-20,Part-Time,Individual,5113-007,SG Citizen,56.0,340.0,Sem 2,3.5,100.0,4.0,4.0,3.0,4.0,3.0,14.0
5113-007/004,F,N,N,Y,India,1970-07-27,Master,"Master of Business Administration/
Jawaharlal Nehru Technological University Anantapur",,Manager,2023-10-16,2024-09-20,Part-Time,Individual,5113-007,Foreigner,55.5,340.0,Sem 1,2.5,62.0,3.0,5.0,5.0,3.0,5.0,5.0
5113-007/004,F,N,N,Y,India,1970-07-27,Master,"Master of Business Administration/
Jawaharlal Nehru Technological University Anantapur",,Manager,2023-10-16,2024-09-20,Part-Time,Individual,5113-007,Foreigner,55.5,340.0,Sem 2,2.9,80.0,3.0,5.0,2.0,3.0,5.0,12.0
5113-007/005,F,Y,N,N,,1993-11-07,Degree,"Graduate Diploma in Systems Analysis/
National University of Singapore",,IT Developer,2023-10-16,2024-09-20,Part-Time,Individual,5113-007,SG Citizen,32.2,340.0,Sem 1,3.7,96.0,4.0,3.0,3.0,3.0,2.0,20.0
5113-007/005,F,Y,N,N,,1993-11-07,Degree,"Graduate Diploma in Systems Analysis/
National University of Singapore",,IT Developer,2023-10-16,2024-09-20,Part-Time,Individual,5113-007,SG Citizen,32.2,340.0,Sem 2,3.9,100.0,3.0,5.0,3.0,4.0,3.0,17.0
5113-007/006,M,Y,N,N,,1991-01-14,Degree,"Bachelor of Science in Finance/
Singapore University of Social Sciences",,Audit Associate,2023-10-16,2024-09-20,Part-Time,Individual,5113-007,SG Citizen,35.0,340.0,Sem 1,3.6,92.0,3.0,4.0,4.0,4.0,3.0,19.0
5113-007/006,M,Y,N,N,,1991-01-14,Degree,"Bachelor of Science in Finance/
Singapore University of Social Sciences",,Audit Associate,2023-10-16,2024-09-20,Part-Time,Individual,5113-007,SG Citizen,35.0,340.0,Sem 2,3.4,100.0,4.0,5.0,5.0,5.0,4.0,18.0
5113-007/007,M,Y,N,N,,1978-08-18,Master,"Master in Business Administration with Merit/
University of Bradford",,Lecturer,2023-10-16,2024-09-20,Part-Time,Individual,5113-007,SG Citizen,47.4,340.0,Sem 1,3.6,80.0,4.0,4.0,5.0,3.0,4.0,14.0
5113-007/007,M,Y,N,N,,1978-08-18,Master,"Master in Business Administration with Merit/
University of Bradford",,Lecturer,2023-10-16,2024-09-20,Part-Time,Individual,5113-007,SG Citizen,47.4,340.0,Sem 2,3.8,100.0,5.0,4.0,3.0,3.0,5.0,19.0
5113-007/008,M,Y,N,N,,1997-01-11,Degree,"BBA, Monash University",2020-12-03,Admin Lead,2023-10-16,2024-09-20,Part-Time,Individual,5113-007,SG Citizen,29.0,340.0,Sem 1,3.8,100.0,3.0,5.0,3.0,5.0,4.0,19.0
5113-007/008,M,Y,N,N,,1997-01-11,Degree,"BBA, Monash University",2020-12-03,Admin Lead,2023-10-16,2024-09-20,Part-Time,Individual,5113-007,SG Citizen,29.0,340.0,Sem 2,4.0,90.0,3.0,4.0,5.0,4.0,3.0,18.0
5113-008/001,F,Y,N,N,,1980-12-05,Diploma,"Specialist Diploma in Human Resource Management/
Nanyang Polytechnic",,HR Executive,2024-04-08,2025-03-18,Part-Time,Individual,5113-008,SG Citizen,45.1,344.0,Sem 1,2.2,80.0,4.0,5.0,3.0,4.0,5.0,8.0
5113-008/001,F,Y,N,N,,1980-12-05,Diploma,"Specialist Diploma in Human Resource Management/
Nanyang Polytechnic",,HR Executive,2024-04-08,2025-03-18,Part-Time,Individual,5113-008,SG Citizen,45.1,344.0,Sem 2,2.6,90.0,5.0,5.0,5.0,4.0,4.0,6.0
5113-008/002,M,Y,N,N,,1974-06-04,Master,"Master of Applied Science (Research)/
Queensland University of Technology",,Consultant,2024-04-08,2025-03-18,Part-Time,Individual,5113-008,SG Citizen,51.6,344.0,Sem 1,2.9,100.0,4.0,5.0,2.0,5.0,3.0,10.0
5113-008/002,M,Y,N,N,,1974-06-04,Master,"Master of Applied Science (Research)/
Queensland University of Technology",,Consultant,2024-04-08,2025-03-18,Part-Time,Individual,5113-008,SG Citizen,51.6,344.0,Sem 2,3.1,94.0,3.0,3.0,5.0,3.0,5.0,12.0
5113-008/003,F,Y,N,N,,1991-11-18,Degree,"Bachelor of Business (Marketing)/
RMIT University",,Regional Recruiter,2024-04-08,2025-03-18,Part-Time,Individual,5113-008,SG Citizen,34.2,344.0,Sem 1,3.2,81.0,4.0,3.0,3.0,4.0,3.0,15.0
5113-008/003,F,Y,N,N,,1991-11-18,Degree,"Bachelor of Business (Marketing)/
RMIT University",,Regional Recruiter,2024-04-08,2025-03-18,Part-Time,Individual,5113-008,SG Citizen,34.2,344.0,Sem 2,3.6,100.0,5.0,3.0,3.0,3.0,3.0,15.0
5113-008/004,F,Y,N,N,,1974-04-29,Degree,"Bachelor of Commerce in Management and Marketing Management/
Murdoch University",,Confidential Assistant,2024-04-08,2025-03-18,Part-Time,Individual,5113-008,SG Citizen,51.7,344.0,Sem 1,3.1,92.0,3.0,5.0,3.0,4.0,3.0,16.0
5113-008/004,F,Y,N,N,,1974-04-29,Degree,"Bachelor of Commerce in Management and Marketing Management/
Murdoch University",,Confidential Assistant,2024-04-08,2025-03-18,Part-Time,Individual,5113-008,SG Citizen,51.7,344.0,Sem 2,3.5,97.0,4.0,5.0,4.0,5.0,4.0,15.0
5113-008/005,F,Y,N,N,,1981-10-19,Degree,"Bachelor of Arts in Human Resource Management, Edinburgh Napier University",,Journey Management Team Lead,2024-04-08,2025-03-18,Part-Time,Individual,5113-008,SG Citizen,44.3,344.0,Sem 1,2.9,67.0,4.0,5.0,5.0,2.0,4.0,9.0
5113-008/005,F,Y,N,N,,1981-10-19,Degree,"Bachelor of Arts in Human Resource Management, Edinburgh Napier University",,Journey Management Team Lead,2024-04-08,2025-03-18,Part-Time,Individual,5113-008,SG Citizen,44.3,344.0,Sem 2,3.1,100.0,5.0,4.0,3.0,5.0,3.0,15.0
5113-008/006,F,Y,N,N,,1971-03-19,Degree,"Bachelor of Arts (Sociology)/
State University of New York at Buffalo",,Academy Program Coordinator,2024-04-08,2025-03-18,Part-Time,Individual,5113-008,SG Citizen,54.8,344.0,Sem 1,1.6,70.0,1.0,4.0,3.0,1.0,3.0,9.0
5113-008/006,F,Y,N,N,,1971-03-19,Degree,"Bachelor of Arts (Sociology)/
State University of New York at Buffalo",,Academy Program Coordinator,2024-04-08,2025-03-18,Part-Time,Individual,5113-008,SG Citizen,54.8,344.0,Sem 2,2.0,85.0,3.0,3.0,3.0,3.0,5.0,9.0
5113-008/007,F,N,N,Y,China,1998-11-28,Degree,"Bachelor of Arts with Honours/
National University of Singapore",,Management Associate,2024-04-08,2025-03-18,Part-Time,Individual,5113-008,Foreigner,27.1,344.0,Sem 1,4.0,100.0,5.0,5.0,3.0,3.0,5.0,18.0
5113-008/007,F,N,N,Y,China,1998-11-28,Degree,"Bachelor of Arts with Honours/
National University of Singapore",,Management Associate,2024-04-08,2025-03-18,Part-Time,Individual,5113-008,Foreigner,27.1,344.0,Sem 2,3.9,100.0,3.0,4.0,3.0,4.0,5.0,16.0
5113-009/001,F,N,N,Y,India,1985-11-14,Degree,"Bachelor of Arts in Business with Logistics and Supply Chain Management/
University of Northumbria at Newscastle",2019-04-08,Program Coordinator,2025-10-14,,Part-Time,Individual,5113-009,Foreigner,40.2,,,,,,,,,,
5113-009/002,F,Y,N,N,,1993-01-28,Degree,"Bachelor of Business (Business Administration) with Distinction/
Royal Melbourne Institute of Technology",2020-04-10,"Assistant Director, Business Development",2025-10-14,,Part-Time,Individual,5113-009,SG Citizen,33.0,,,,,,,,,,
5113-009/003,F,Y,N,N,,1995-03-06,Degree,"Bachelor of Science in Hotel Administration (Hospitality Management)/
University of Nevada, Las Vegas",2019-08-06,HR Manager,2025-10-14,,Part-Time,Individual,5113-009,SG Citizen,30.9,,,,,,,,,,
5113-009/004,M,N,Y,N,Philippines,1995-02-09,Degree,"Bachelor of Science in Accounting and Finance with Third Class Honours/
University of London",2020-05-08,Finance Manager,2025-10-14,,Part-Time,Individual,5113-009,SG PR,30.9,,,,,,,,,,
5113-009/005,F,Y,N,N,,1993-10-01,Degree,"Bachelor of Commerce (Accounting and Finance)/
Curtin University of Technology",2019-05-11,"Head, Admin",2025-10-14,,Part-Time,Individual,5113-009,SG Citizen,32.3,,,,,,,,,,
5113-009/006,F,N,Y,N,Indonesia,1996-09-30,Degree,"Bachelor of Economics (Accounting)/
Universitas Katolik Indonesia",2018-05-05,Accountant,2025-10-14,,Part-Time,Individual,5113-009,SG PR,29.3,,,,,,,,,,
5113-009/007,F,Y,N,N,,1996-11-06,Degree,"Degree of Computer Science, National University of Singapore",,Software Consultant,2025-10-14,,Part-Time,Individual,5113-009,SG Citizen,29.2,,,,,,,,,,
